Batt_name,cycle,dateTime,amb_temp,voltage_battery,current_battery,temp_battery,voltage_load,current_load,time,Capacity
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.460112174462148, -1.9864413728148962, 8.704405461457048, 2.36, 1.999, 352.468, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.4549955506892323, -1.98903190382064, 8.815423624452519, 2.354, 1.9992, 362.593, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.4498322542481428, -1.987316356260074, 8.910476279690847, 2.35, 1.9992, 372.625, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.445205395459912, -1.987977875316616, 9.019058017923605, 2.345, 1.999, 382.687, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.4408202475655303, -1.9883233171784827, 9.13325553216119, 2.34, 1.999, 392.781, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.436320029260585, -1.9878968266421615, 9.228350791047754, 2.336, 1.999, 402.875, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.4319247103728827, -1.9882037688391794, 9.277513588242224, 2.332, 1.9992, 413.015, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.4279311973655857, -1.9879588464730338, 9.40236816453815, 2.328, 1.999, 423.078, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.42378086859908, -1.9883477240268637, 9.502881179851721, 2.324, 1.999, 433.078, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.420053836606901, -1.9891194237562528, 9.602543993183014, 2.32, 1.999, 443.109, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.4159895424817184, -1.9877173728776638, 9.688542320508594, 2.316, 1.9992, 453.218, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.412312922308318, -1.990022584483812, 9.703312050632288, 2.313, 1.9992, 463.296, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.40853231998535, -1.9898970607074, 9.805614949851075, 2.311, 1.999, 473.453, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.4050568121687776, -1.986553624888954, 9.875709956126357, 2.308, 1.999, 483.531, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.401702171935887, -1.9865769166389946, 9.988333524598582, 2.304, 1.9992, 493.593, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.3985566363358077, -1.9883087053495587, 10.08186091755141, 2.301, 1.999, 503.671, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.3952923945688083, -1.988168665026369, 10.146937163166147, 2.298, 1.999, 513.75, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.391913481921471, -1.9868498347112604, 10.199186225251776, 2.297, 1.999, 523.796, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.3885305534431427, -1.9863852975924443, 10.286978141206163, 2.293, 1.999, 533.859, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.385250759848158, -1.98836655533434, 10.307760094830442, 2.291, 1.999, 543.953, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.381971094222844, -1.9883269755370658, 10.450814281084398, 2.287, 1.9992, 554.062, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.3786322063643017, -1.987809066508607, 10.494483223411935, 2.284, 1.999, 564.14, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.37547455061439, -1.9865295432015015, 10.547473695597978, 2.282, 1.9992, 574.281, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.372295889696056, -1.9874936886095051, 10.591403808124742, 2.281, 1.999, 584.359, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.369278056243992, -1.987297695077188, 10.637247078906308, 2.279, 1.999, 594.437, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.3668450008534316, -1.9860101100018326, 10.796994415020807, 2.277, 1.999, 604.468, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.364245368270835, -1.9869709839114815, 10.902481889920498, 2.274, 1.999, 614.531, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.361401773873225, -1.9860472598625887, 10.914745037159541, 2.271, 1.999, 624.593, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.3583768727609815, -1.9876906323171473, 10.99025108402629, 2.268, 1.9992, 634.718, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.355545277094012, -1.9876571988382272, 11.037253654667735, 2.265, 1.999, 644.796, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.3527284723365507, -1.9876701845481552, 11.12046338343151, 2.263, 1.999, 654.843, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.349589593771865, -1.9873335488456174, 11.248564269598582, 2.259, 1.999, 664.906, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.3464765528039355, -1.9877468521649868, 11.306079457245596, 2.257, 1.9992, 674.984, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.343799099305011, -1.9873520354995722, 11.36216393885292, 2.253, 1.999, 685.031, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.3406810200025867, -1.986742227059442, 11.456928074006656, 2.25, 1.999, 695.156, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.3376071790702064, -1.9903174731934183, 11.520001694712432, 2.247, 1.9992, 705.218, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.334382195631141, -1.9890911317739817, 11.52420279184647, 2.245, 1.9992, 715.296, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.330897763306339, -1.9882862230358447, 11.524529139710873, 2.242, 1.999, 725.39, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.327970324477052, -1.98894995577031, 11.631088996629096, 2.239, 1.999, 735.453, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.3250211529587372, -1.9881251876919466, 11.758902936375469, 2.235, 1.999, 745.453, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.3216993553153404, -1.985659029960589, 11.753318076288958, 2.232, 1.9992, 755.5, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.318642766706886, -1.988004728871208, 11.820986478358911, 2.229, 1.999, 765.546, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.315392493084342, -1.9884714391484437, 11.909361919598167, 2.225, 1.9992, 775.593, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.312039645608483, -1.9894885528428536, 11.989739273497166, 2.222, 1.999, 785.718, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.3088978689981743, -1.9888784409891338, 11.94932852219318, 2.218, 1.999, 795.812, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.3055005720057573, -1.987799733672348, 12.063424583293381, 2.214, 1.9992, 805.859, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.302176274494626, -1.9870972054549612, 12.066841497236902, 2.211, 1.9992, 816.015, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.298594925500801, -1.9883413725922383, 12.10316515458179, 2.208, 1.999, 826.093, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.2950493398621004, -1.9881226993042718, 12.19371100467202, 2.204, 1.9992, 836.156, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.2915333368122286, -1.9872203241334832, 12.198991000922668, 2.201, 1.999, 846.187, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.287862608671331, -1.9885593159629098, 12.280621141940305, 2.197, 1.999, 856.265, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.2844155309298624, -1.986828378889781, 12.367978628533763, 2.194, 1.999, 866.328, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.280844509390873, -1.987173882067436, 12.430137244439731, 2.19, 1.999, 876.375, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.276670698818778, -1.9881160517103975, 12.477437022834371, 2.186, 1.999, 886.453, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.2726934245827386, -1.9877605430925813, 12.658859015662488, 2.182, 1.999, 896.5, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.2684706940145007, -1.9877123838331612, 12.585056514107944, 2.179, 1.999, 906.562, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.2644749083052806, -1.9874198879546294, 12.635121211237813, 2.175, 1.999, 916.656, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.260404484815796, -1.987979294600691, 12.675136340395053, 2.171, 1.999, 926.75, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.2562288233019157, -1.9895273343168307, 12.711910396478672, 2.167, 1.999, 936.843, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.251922122875804, -1.9839598441694388, 12.75069390083204, 2.162, 1.999, 946.89, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.2480512668252186, -1.9868246116981645, 12.913953413200352, 2.157, 1.9992, 956.984, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.2436873242947413, -1.9872927658927948, 12.935347052746998, 2.153, 1.9992, 967.031, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.2395433881634474, -1.9875554946531657, 12.933143654317837, 2.148, 1.999, 977.093, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.235088657899732, -1.9848854020753213, 13.076647481323604, 2.143, 1.999, 987.125, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.2305652609762237, -1.9881637874258145, 13.09256037890055, 2.138, 1.999, 997.234, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.226069380088657, -1.9878167187922808, 13.164602062414518, 2.134, 1.999, 1007.296, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.221248190813212, -1.9869448261776754, 13.140082307660162, 2.131, 1.999, 1017.359, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.216504007319653, -1.986784198915326, 13.193980838176385, 2.126, 1.9992, 1027.437, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.2118242099420975, -1.9875492997025226, 13.368255459592575, 2.121, 1.999, 1037.531, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.2067757095056586, -1.9893519879058204, 13.37794993070944, 2.117, 1.999, 1047.609, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.2017158250038658, -1.98825710629464, 13.386420590111719, 2.111, 1.999, 1057.734, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.1965671165875964, -1.9865646479454033, 13.444302210976756, 2.107, 1.9992, 1067.859, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.1915564742676796, -1.9875527156267752, 13.569527521395845, 2.101, 1.9992, 1077.937, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.186302017258585, -1.98674474597882, 13.65714255669728, 2.096, 1.999, 1088.0, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.1809832430891083, -1.9858187456006848, 13.666301949356441, 2.09, 1.9992, 1098.093, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.1756362199173735, -1.9881048469333953, 13.738721327561185, 2.085, 1.999, 1108.234, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.1700505857195678, -1.9877273804471178, 13.83936631161417, 2.079, 1.999, 1118.328, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.1645365934128815, -1.9878166936496435, 13.839064233540075, 2.073, 1.999, 1128.468, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.1588287870134364, -1.9858808014211038, 13.840111042828697, 2.066, 1.999, 1138.562, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.1528392706292543, -1.9861677039045635, 13.965322889627393, 2.061, 1.999, 1148.64, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.146960911580238, -1.9879665979064869, 14.003124140240384, 2.054, 1.999, 1158.656, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.1405509139419268, -1.987688649967175, 14.038785081876465, 2.048, 1.999, 1168.718, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.1342055799332167, -1.9877765336766422, 14.247143052506559, 2.041, 1.999, 1178.781, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.127688072456361, -1.9859802833973348, 14.189715892545694, 2.035, 1.9992, 1188.875, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.1208495865236663, -1.9873756501521163, 14.327338961979589, 2.029, 1.999, 1198.875, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.1141014824930373, -1.9872019976449051, 14.514570179651068, 2.023, 1.999, 1208.953, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.1070559572286, -1.987064823174317, 14.46484696679563, 2.016, 1.999, 1219.046, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.0998951698706962, -1.987273784802516, 14.462113316253033, 2.009, 1.9992, 1229.109, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.092329239411798, -1.988151003095523, 14.411453239001807, 2.001, 1.999, 1239.171, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.084531277907457, -1.9868319765957494, 14.064304879330683, 1.994, 1.999, 1249.343, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.0759443309878454, -1.9889856607086793, 13.66263083246242, 1.986, 1.999, 1259.453, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.066749345269599, -1.9878814521855888, 13.546480390383287, 1.977, 1.9992, 1269.546, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.057045184439654, -1.9855442352560038, 13.453140244443336, 1.968, 1.999, 1279.656, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.0467028315617917, -1.9878601403488436, 13.479639764162465, 1.963, 1.999, 1289.796, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.035790079736399, -1.987896956815222, 13.614058609749561, 1.951, 1.9992, 1299.875, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.0246614839490715, -1.9891302746660577, 13.5151097904567, 1.94, 1.999, 1309.89, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.0128998979497865, -1.9865376433710138, 13.550806876084035, 1.93, 1.999, 1320.078, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.000396859063776, -1.9855464227162842, 13.638185641348944, 1.916, 1.999, 1330.14, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 2.9874296816218453, -1.9874765792425735, 13.332986551099676, 1.902, 1.999, 1340.218, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 2.9739760177955663, -1.987638288722103, 13.3670491873493, 1.89, 1.9992, 1350.39, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 2.959910208204584, -1.9864081964011908, 13.450215213513262, 1.876, 1.9992, 1360.437, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 2.9451366799165397, -1.9878274535660194, 13.360158725451592, 1.862, 1.999, 1370.453, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 2.9294271321627505, -1.9872681282258438, 13.393616153094598, 1.846, 1.999, 1380.515, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 2.9131619615014026, -1.986797725783556, 13.332314460374832, 1.83, 1.999, 1390.562, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 2.8960395489077513, -1.9877579194377355, 13.323369495882952, 1.813, 1.9992, 1400.656, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 2.8782508647070926, -1.9872668059965615, 13.83427304159754, 1.796, 1.9992, 1410.718, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 2.860077164199491, -1.9865339141769556, 14.165633709715115, 1.778, 1.999, 1420.796, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 2.841632079678108, -1.9873221255438323, 14.387405164204608, 1.759, 1.999, 1430.875, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 2.8227470913665167, -1.9884231660342202, 14.534519627634129, 1.74, 1.999, 1440.937, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 2.803522059032028, -1.986475348738088, 14.836186447341843, 1.721, 1.999, 1451.015, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 2.7839669268923117, -1.9861125752833249, 14.976420128761642, 1.7, 1.999, 1461.093, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 2.7636146231370136, -1.9878905173530235, 15.227152627350494, 1.681, 1.999, 1471.265, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 2.7434641162197066, -1.986325472524366, 15.373170493240968, 1.661, 1.999, 1481.343, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 2.7228538747613116, -1.9868062963668216, 15.5707205227595, 1.639, 1.999, 1491.406, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 2.702107618579687, -1.9863828432606943, 15.550576324480883, 1.618, 1.999, 1501.515, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 2.6810106501120905, -1.9876100866989697, 15.793088781835188, 1.598, 1.999, 1511.656, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 2.6600020999151046, -1.9857122847032163, 15.858849329268969, 1.577, 1.9992, 1521.734, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 2.6390037476823287, -1.986621917682523, 16.042336355449887, 1.556, 1.999, 1531.843, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 2.6185828577810666, -1.9863359172272594, 16.300378714889376, 1.544, 1.999, 1541.89, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 2.5984543256842887, -1.9874631237339528, 16.376178143029016, 1.528, 1.999, 1551.89, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 2.5788276344965175, -1.9868323835874748, 16.488118878188413, 1.509, 1.999, 1561.921, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 2.5593834909767357, -1.9868600057095944, 16.7104367928432, 1.491, 1.999, 1572.015, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 2.54137710813709, -1.9873269651304406, 16.939254652899674, 1.471, 1.999, 1582.078, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 2.524183019214801, -1.9858629735580962, 17.13254867092961, 1.455, 1.999, 1592.125, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 2.5080866805408295, -1.9860868666676583, 17.191584562908258, 1.439, 1.999, 1602.156, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 2.4928843010694406, -1.9873165588438848, 17.628958677313648, 1.423, 1.9992, 1612.265, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.4638488224273427, -0.0009468059834258585, 17.63739523383682, 0.0, 0.0004, 1622.453, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.5621774425441926, 0.0001953585479189639, 17.473095728970513, 0.0, 0.0004, 1632.64, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.599219057336704, -0.0021475516750090874, 17.225992393265493, 0.0, 0.0004, 1642.843, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.621805974193009, -0.00016869456296641507, 17.054319580100316, 0.0, 0.0004, 1653.109, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.6378969979233635, -0.002155727537898443, 16.948334850035756, 0.0, 0.0004, 1663.281, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.6501380328907724, -0.0012650114147476, 16.653787262857666, 0.0, 0.0004, 1673.468, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.6597261376688426, -0.0012172781684641363, 16.401696662903852, 0.0, 0.0004, 1683.656, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.6676241272321577, -0.0011232959383150976, 16.295152240334907, 0.0, 0.0004, 1693.906, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.6740582316835813, -0.0021735192764068484, 16.140189754029073, 0.0, 0.0004, 1704.125, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.6794757767423616, -0.0018923700262123645, 15.932018074978133, 0.0, 0.0004, 1714.265, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.6842570204648326, -0.00023263904870018292, 15.606841983990416, 0.0, 0.0004, 1724.468, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.6881756567345523, -0.0004809091665501111, 15.320253509381228, 0.0, 0.0004, 1734.656, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.6919254621656195, 0.00017285698754444906, 15.304708183130018, 0.0, 0.0004, 1744.828, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.6949789735470326, -0.00031135123902934685, 15.052971934735108, 0.0, 0.0004, 1755.015, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.698085978775304, -0.0030393916441515817, 14.84610389527524, 0.0, 0.0004, 1765.14, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.7006865643233713, -0.002722467227718013, 14.743636863539349, 0.0, 0.0004, 1775.359, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.7033577078627498, -0.0022209080029024176, 14.518321279337073, 0.0, 0.0004, 1785.64, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.705478898525647, -0.001036780883040144, 14.437301954245932, 0.0, 0.0004, 1795.937, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.7077295226709173, -0.0007271291124723011, 14.02976122197753, 0.0, 0.0004, 1806.218, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.7098533311959168, -0.000744216018412283, 13.906292337513895, 0.0, 0.0004, 1816.531, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.7118291375846995, -0.000443850314758651, 13.846030867577173, 0.0, 0.0004, 1826.828, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.713792908511372, -0.0004574485395501618, 13.690442212563608, 0.0, 0.0004, 1837.109, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.7157002805504282, -0.0006304970502401671, 13.557509862145723, 0.0, 0.0004, 1847.375, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.7172710801005726, 0.0011385679482569084, 13.373498323524613, 0.0, 0.0004, 1857.625, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.7188840518275215, -0.0009820257465174983, 13.143672108411982, 0.0, 0.0004, 1867.781, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.7206593778245285, -0.002050296665031397, 13.025599888179931, 0.0, 0.0004, 1877.953, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.7221710835568667, -0.0013032959490179097, 12.876827086833574, 0.0, 0.0004, 1888.203, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.723712256741512, -0.0030777349203984336, 12.739609773280549, 0.0, 0.0004, 1898.421, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.725256963395796, -0.0016113286652739843, 12.632956639203751, 0.0, 0.0004, 1908.765, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.726487201318029, -0.0006682028715879934, 12.571278914585184, 0.0, 0.0004, 1919.093, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.7280167805404605, -0.002184069948378564, 12.377603741136774, 0.0, 0.0004, 1929.421, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.7290364961979443, -0.002397731713186681, 12.282601726763795, 0.0, 0.0004, 1939.734, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.730554947359836, -0.0026653841777496043, 12.157987619371237, 0.0, 0.0004, 1950.156, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.7317366090761506, -0.0025630721985832714, 11.944872947824585, 0.0, 0.0004, 1960.546, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.7328958605998794, -0.000425880688162645, 11.85327041682426, 0.0, 0.0004, 1970.875, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.7337333939259083, -0.0015209226486060587, 11.749261332559676, 0.0, 0.0004, 1981.203, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.7351336110920323, -0.00228523669510808, 11.615627437373286, 0.0, 0.0004, 1991.625, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.7361397044079805, -0.0011528903210518283, 11.48166804554724, 0.0, 0.0004, 2001.953, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.737263497411317, -0.00263158497371173, 11.4256505110083, 0.0, 0.0004, 2012.25, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.7381577533720347, -0.0034220071215641606, 11.324553280128354, 0.0, 0.0004, 2022.609, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.7391186454599086, -0.003958204980898419, 11.234581835360622, 0.0, 0.0004, 2032.968, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.7401726422560393, -0.002578569761073632, 11.073059085980073, 0.0, 0.0004, 2043.312, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.741027423378327, -0.004794566497076359, 11.000479495263786, 0.0, 0.0004, 2053.64, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.741839412533754, -0.000807886270912755, 10.878516394278428, 0.0, 0.0004, 2064.031, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.7427424213756297, -0.0016414649290185568, 10.833709280010272, 0.0, 0.0004, 2074.453, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.7435321692974233, -0.0024753554451881154, 10.763866364057941, 0.0, 0.0004, 2084.718, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.744313566000533, -0.0019039653410698148, 10.609871606085983, 0.0, 0.0004, 2095.062, '0.8265591'
'B0051_2', 12, '2010-08-27 17:06:22', 4, 3.7449534146725614, -0.004742914755927763, 10.530176570682228, 0.0, 0.0004, 2105.437, '0.8265591'
